.csv
Version,1.0
File produced by University of Exeter,  13-Apr-2016 

Site, London
Latitude, 51.479, Longitude, -0.449, Altitude,25

Notation and units
Column, Variable, Description, Units, Notes
1, Year
2, Month
3, Date
4, Hour
5, PWC, , , (on hour GMT)
6, CC, Cloud amount, oktas, (on hour GMT)
7, DBT, Dry Bulb Temperature, degrees Celcius, (on hour GMT)
8, WBT, Wet Bulb Temperature, degrees Celcius, (on hour GMT)
9, RH, Relative Humidity, % (on hour GMT)
10, Press, Mean Sea Level Pressure, hPa, (on hour GMT)
11, WD, Wind Direction, degrees, (average over previous hour GMT)
12, WS, Wind Speed, knots, (average over previous hour GMT)
13, GSR, Global Irradiation (horizontal plane), W/m^2, (average over next hour in LAT)
14, DSR, Diffuse Irradiation (horizontal plane), W/m^2, (average over next hour in LAT)
15, Alt, Solar Altitude, degrees, (calculated on next half-hour in LAT)
16, Dec, Solar Declination, degrees, (calculated on next half-hour in LAT)
17-22, Missing Data Codes, see accompanying documentation for description,

Model parameters


,,,,,,,,,,,,,,,,Missing Data Codes
Year, Month, Day, Hour, PWC, Cloud, DBT, WBT, RH, Press, WD, WS, GSR, DSR, Alt, Dec, Cloud, DBT, WBT, Press, WD, WS
2007,9,15,9,-999,0,12,10.5,84,1026.8,320,4.1,359,108,25.3,3.1,0,0,0,0,0,0
2007,9,15,10,-999,4,14.4,11.8,74,1026.8,80,1.9,429,204,32.7,3.1,0,0,0,0,0,0
2007,9,15,11,-999,1,16.5,13,68,1026.7,230,4.1,534,166,38.3,3.1,0,0,0,0,0,0
2007,9,15,12,-999,0,17.4,12.9,60,1025.9,270,2.9,570,171,41.3,3.1,0,0,0,0,0,0
2007,9,15,13,-999,2,19.3,13.8,54,1025.7,220,4.1,564,194,41.1,3.1,0,0,0,0,0,0
2007,9,15,14,-999,2,20.1,14,51,1024.8,240,6,524,180,37.8,3.1,0,0,0,0,0,0
2007,9,15,15,-999,3,20,13.7,49,1024,260,6,440,175,32,3.1,0,0,0,0,0,0
2007,9,15,16,-999,0,20.4,13.7,47,1023.2,250,5.1,346,104,24.4,3.1,0,0,0,0,0,0
2007,9,15,17,-999,0,20.6,14,48,1022.5,220,6,217,65,15.8,3.1,0,0,0,0,0,0
2007,9,15,18,-999,0,19.8,13.5,49,1021.8,210,7,40,40,6.5,3.1,0,0,0,0,0,0
2007,9,15,19,-999,0,18.9,13.5,55,1021.4,200,8.9,1,1,-2.8,3.1,0,0,0,0,0,0
2007,9,15,20,-999,0,17.3,13.6,67,1021.2,180,7,0,0,-11.8,3.1,0,0,0,0,0,0
2007,9,15,21,-999,0,16.3,13.3,72,1021.3,200,7,0,0,-20.2,3.1,0,0,0,0,0,0
2007,9,15,22,-999,0,15.2,12.9,77,1021.2,210,8.9,0,0,-27.3,3.1,0,0,0,0,0,0
2007,9,15,23,-999,0,14.3,12.9,86,1020.9,220,8.9,0,0,-32.6,3.1,0,0,0,0,0,0
2007,9,15,24,-999,0,13.1,12.2,90,1020.3,220,5.1,0,0,-35.3,3.1,0,0,0,0,0,0
2007,9,16,1,-999,0,12.6,11.9,92,1019.8,220,4.1,0,0,-35.2,2.7,0,0,0,0,0,0
2007,9,16,2,-999,0,12.1,11.4,92,1019.2,220,4.1,0,0,-32.2,2.7,0,0,0,0,0,0
2007,9,16,3,-999,0,11.7,10.9,91,1018.5,210,5.1,0,0,-26.7,2.7,0,0,0,0,0,0
2007,9,16,4,-999,2,11.2,10.5,92,1017.9,220,4.1,0,0,-19.5,2.7,0,0,0,0,0,0
2007,9,16,5,-999,0,11,10.3,92,1017.2,210,4.1,0,0,-11.1,2.7,0,0,0,0,0,0
2007,9,16,6,-999,0,10.7,10.1,93,1016.8,210,4.1,1,1,-2,2.7,0,0,0,0,0,0
2007,9,16,7,-999,0,10.8,10.1,92,1016.2,200,5.1,86,26,7.3,2.7,0,0,0,0,0,0
2007,9,16,8,-999,0,11.4,10.6,91,1015.8,200,7,228,68,16.5,2.7,0,0,0,0,0,0
2007,9,16,9,-999,0,14,11.9,79,1015.3,220,8,355,106,25,2.7,0,0,0,0,0,0
2007,9,16,10,-999,0,16.5,13.2,69,1014.8,220,12.1,458,137,32.4,2.7,0,0,0,0,0,0
2007,9,16,11,-999,6,17.7,13.9,66,1014.2,220,15,380,264,37.9,2.7,0,0,0,0,0,0
2007,9,16,12,-999,6,19,14.8,64,1013.3,220,15,406,282,40.9,2.7,0,0,0,0,0,0
2007,9,16,13,-999,6,19.7,14.6,58,1012.5,220,16.9,405,281,40.7,2.7,0,0,0,0,0,0
2007,9,16,14,-999,8,19.3,15,64,1011.8,240,13,131,131,37.4,2.7,0,0,0,0,0,0
2007,9,16,15,-999,1,21.6,15.8,55,1010.5,220,15,447,139,31.6,2.7,0,0,0,0,0,0
2007,9,16,16,-999,3,21.2,15.3,54,1009.9,220,16.9,332,132,24.1,2.7,0,0,0,0,0,0
2007,9,16,17,-999,6,19.6,14.7,59,1009.4,230,19,152,105,15.4,2.7,0,0,0,0,0,0
2007,9,16,18,-999,7,18.3,15,71,1009.3,210,15,37,37,6.2,2.7,0,0,0,0,0,0
2007,9,16,19,-999,3,17.2,14.9,79,1009.1,200,15,0,0,-3.1,2.7,0,0,0,0,0,0
2007,9,16,20,-999,5,16.9,14.8,80,1009.1,220,9.9,0,0,-12.2,2.7,0,0,0,0,0,0
2007,9,16,21,-999,7,16.5,14.5,81,1009,210,11.1,0,0,-20.6,2.7,0,0,0,0,0,0
2007,9,16,22,-999,8,16.6,14.5,80,1008.9,220,12.1,0,0,-27.7,2.7,0,0,0,0,0,0
2007,9,16,23,-999,8,16.5,14.4,80,1009,230,13,0,0,-33,2.7,0,0,0,0,0,0
2007,9,16,24,-999,8,16.2,14.4,83,1008.9,230,14,0,0,-35.7,2.7,0,0,0,0,0,0
2007,9,17,1,-999,8,15.8,14.3,85,1009,250,11.1,0,0,-35.6,2.3,0,0,0,0,0,0
2007,9,17,2,-999,7,15.6,13.8,82,1009.3,290,7,0,0,-32.5,2.3,0,0,0,0,0,0
2007,9,17,3,-999,4,14.8,13.2,84,1009.1,290,7,0,0,-27,2.3,0,0,0,0,0,0
2007,9,17,4,-999,0,14,12.5,85,1008.9,290,6,0,0,-19.8,2.3,0,0,0,0,0,0
2007,9,17,5,-999,7,13.7,12.4,86,1009,280,6,0,0,-11.3,2.3,0,0,0,0,0,0
2007,9,17,6,-999,8,13.3,12.1,87,1009.4,270,7,1,1,-2.2,2.3,0,0,0,0,0,0
2007,9,17,7,-999,8,13.4,12,85,1009.3,290,5.1,21,21,7.1,2.3,0,0,0,0,0,0
2007,9,17,8,-999,8,13.1,11.8,86,1009.6,280,5.1,56,56,16.2,2.3,0,0,0,0,0,0
2007,9,17,9,-999,8,13.5,12,84,1010.2,280,6,88,88,24.7,2.3,0,0,0,0,0,0
2007,9,17,10,-999,8,14.2,12.3,81,1010.5,310,6,113,113,32.1,2.3,0,0,0,0,0,0
2007,9,17,11,-999,7,15.2,12.7,76,1010.8,320,6,275,230,37.6,2.3,0,0,0,0,0,0
2007,9,17,12,-999,7,15.6,12.5,70,1011,340,6,294,246,40.5,2.3,0,0,0,0,0,0
2007,9,17,13,-999,6,16,12,63,1011,330,7,401,278,40.3,2.3,0,0,0,0,0,0
2007,9,17,14,-999,7,16.3,11.9,60,1011,310,8.9,271,227,37,2.3,0,0,0,0,0,0
2007,9,17,15,-999,7,15.9,11.5,59,1011,330,7,231,193,31.2,2.3,0,0,0,0,0,0
2007,9,17,16,23,7,15.3,11.2,61,1011.1,330,6,176,147,23.7,2.3,0,0,0,0,0,0
2007,9,17,17,-999,7,14.7,10.1,56,1011.5,340,8.9,108,90,15,2.3,0,0,0,0,0,0
2007,9,17,18,-999,7,14.5,10.1,58,1011.7,310,9.9,34,34,5.8,2.3,0,0,0,0,0,0
2007,9,17,19,-999,1,13.9,10,61,1012.1,320,7,0,0,-3.5,2.3,0,0,0,0,0,0
2007,9,17,20,40,6,12.9,9.6,66,1012.5,310,5.1,0,0,-12.6,2.3,0,0,0,0,0,0
2007,9,17,21,23,1,11.8,9,70,1013.2,310,5.1,0,0,-20.9,2.3,0,0,0,0,0,0
2007,9,17,22,-999,1,11.2,8.9,75,1014.2,330,8.9,0,0,-28.1,2.3,0,0,0,0,0,0
2007,9,17,23,-999,6,10.1,7.9,75,1015.4,10,11.1,0,0,-33.4,2.3,0,0,0,0,0,0
2007,9,17,24,-999,8,9.9,7.8,76,1016,330,5.1,0,0,-36.1,2.3,0,0,0,0,0,0
2007,9,18,1,-999,7,9.3,7.6,80,1016.7,320,8.9,0,0,-36,1.9,0,0,0,0,0,0
2007,9,18,2,-999,1,8.5,6.9,80,1017.4,320,8.9,0,0,-32.9,1.9,0,0,0,0,0,0
2007,9,18,3,-999,0,7.9,6.4,81,1018.1,320,7,0,0,-27.4,1.9,0,0,0,0,0,0
2007,9,18,4,-999,0,7.8,6.3,81,1018.4,330,8,0,0,-20.1,1.9,0,0,0,0,0,0
2007,9,18,5,-999,0,7.6,6.1,81,1019.1,330,7,0,0,-11.6,1.9,0,0,0,0,0,0
2007,9,18,6,-999,0,7.4,6,82,1020.2,330,5.1,1,1,-2.5,1.9,0,0,0,0,0,0
2007,9,18,7,-999,0,6.2,5.1,85,1021.4,280,2.9,42,42,6.8,1.9,0,0,0,0,0,0
2007,9,18,8,-999,0,7.6,6.1,81,1022.3,300,6,220,66,16,1.9,0,0,0,0,0,0
2007,9,18,9,-999,0,9.1,6.9,74,1023.3,320,6,347,104,24.5,1.9,0,0,0,0,0,0
2007,9,18,10,-999,0,10.5,7.7,68,1024,320,8,449,135,31.8,1.9,0,0,0,0,0,0
2007,9,18,11,-999,0,12.1,8.5,62,1024.5,330,7,521,156,37.3,1.9,0,0,0,0,0,0
2007,9,18,12,-999,0,13,8.5,54,1024.6,330,9.9,557,167,40.1,1.9,0,0,0,0,0,0
2007,9,18,13,-999,0,13.8,8.3,47,1024.9,310,8.9,554,166,39.9,1.9,0,0,0,0,0,0
2007,9,18,14,-999,2,15,8.7,42,1024.7,290,7,509,175,36.6,1.9,0,0,0,0,0,0
2007,9,18,15,-999,1,15.1,8.9,43,1024.7,310,8,436,136,30.8,1.9,0,0,0,0,0,0
2007,9,18,16,-999,3,14.9,8.6,42,1024.8,310,8.6,321,128,23.3,1.9,0,0,0,0,0,0
2007,9,18,17,-999,2,15.4,8.8,40,1024.7,270,8.9,199,68,14.7,1.9,0,0,0,0,0,0
2007,9,18,18,-999,1,14.5,8.4,43,1024.5,270,8,31,31,5.5,1.9,0,0,0,0,0,0
2007,9,18,19,-999,1,14,8.4,46,1024.4,290,7,0,0,-3.9,1.9,0,0,0,0,0,0
2007,9,18,20,-999,1,12.4,8.1,55,1024.5,250,6,0,0,-12.9,1.9,0,0,0,0,0,0
2007,9,18,21,-999,5,12.1,8,57,1024.4,240,7,0,0,-21.3,1.9,0,0,0,0,0,0
2007,9,18,22,-999,7,11.5,8.1,63,1024.4,250,8,0,0,-28.5,1.9,0,0,0,0,0,0
2007,9,18,23,-999,8,11.2,8.2,67,1024.4,280,7,0,0,-33.8,1.9,0,0,0,0,0,0
2007,9,18,24,-999,8,10.2,7.7,71,1024.1,250,6,0,0,-36.5,1.9,0,0,0,0,0,0
2007,9,19,1,-999,8,10.4,7.9,72,1024,230,5.1,0,0,-36.3,1.5,0,0,0,0,0,0
2007,9,19,2,-999,7,9.9,7.7,74,1023.4,220,7,0,0,-33.2,1.5,0,0,0,0,0,0
2007,9,19,3,-999,7,9.7,7.6,75,1023.1,230,9.9,0,0,-27.7,1.5,0,0,0,0,0,0
2007,9,19,4,-999,8,9.6,7.6,76,1022.5,230,8,0,0,-20.3,1.5,0,0,0,0,0,0
2007,9,19,5,-999,7,9.7,7.9,79,1021.9,220,8,0,0,-11.8,1.5,0,0,0,0,0,0
2007,9,19,6,-999,8,10.3,8.3,77,1021.6,230,9.9,1,1,-2.7,1.5,0,0,0,0,0,0
2007,9,19,7,-999,8,10.8,8.9,78,1021.3,210,8,40,40,6.6,1.5,0,0,0,0,0,0
2007,9,19,8,61,8,10.8,9.8,88,1021.1,210,8.9,54,54,15.7,1.5,0,0,0,0,0,0
2007,9,19,9,23,7,11.6,10.4,87,1021,210,7,179,150,24.2,1.5,0,0,0,0,0,0
2007,9,19,10,81,8,12.7,11.5,87,1021.1,230,12.1,111,111,31.5,1.5,0,0,0,0,0,0
2007,9,19,11,-999,8,13.6,12.5,88,1020.9,230,12.1,129,129,36.9,1.5,0,0,0,0,0,0
2007,9,19,12,-999,8,15.9,13.6,78,1020.3,230,11.1,138,138,39.8,1.5,0,0,0,0,0,0
2007,9,19,13,-999,8,17.2,13.6,67,1019.8,240,13,137,137,39.5,1.5,0,0,0,0,0,0
2007,9,19,14,23,8,17.5,13.7,66,1019.6,230,14,127,127,36.2,1.5,0,0,0,0,0,0
2007,9,19,15,-999,7,17.9,13.8,64,1019.2,230,16.9,226,189,30.5,1.5,0,0,0,0,0,0
2007,9,19,16,-999,6,18.3,14.3,65,1018.8,220,15,233,162,22.9,1.5,0,0,0,0,0,0
2007,9,19,17,-999,8,17.6,14.3,70,1018.6,230,15,49,49,14.3,1.5,0,0,0,0,0,0
2007,9,19,18,40,8,16.5,14.4,80,1018.5,230,13,28,28,5.1,1.5,0,0,0,0,0,0
2007,9,19,19,40,8,15.5,14.1,86,1018.3,230,11.1,0,0,-4.2,1.5,0,0,0,0,0,0
2007,9,19,20,61,7,15.9,14,82,1018.3,220,9.9,0,0,-13.3,1.5,0,0,0,0,0,0
2007,9,19,21,81,5,15.4,13.6,82,1018.5,210,8.9,0,0,-21.7,1.5,0,0,0,0,0,0
2007,9,19,22,62,7,15,14,90,1018.4,230,13,0,0,-28.9,1.5,0,0,0,0,0,0
2007,9,19,23,61,8,14.7,13.8,91,1018.2,220,11.1,0,0,-34.1,1.5,0,0,0,0,0,0
2007,9,19,24,81,7,14.5,13.5,90,1017.9,210,11.1,0,0,-36.9,1.5,0,0,0,0,0,0
2007,9,20,1,61,7,14.2,13.2,90,1017.7,210,9.9,0,0,-36.7,1.1,0,0,0,0,0,0
2007,9,20,2,81,7,14.6,13.5,89,1017.3,220,9.9,0,0,-33.6,1.1,0,0,0,0,0,0
2007,9,20,3,61,7,14.9,13.6,87,1016.7,220,13,0,0,-28,1.1,0,0,0,0,0,0
2007,9,20,4,81,8,15.2,13.8,86,1016.5,220,13,0,0,-20.6,1.1,0,0,0,0,0,0
2007,9,20,5,81,8,15.5,14,85,1016.5,230,13,0,0,-12.1,1.1,0,0,0,0,0,0
2007,9,20,6,81,5,15.3,13.9,86,1016.2,220,12.1,1,1,-3,1.1,0,0,0,0,0,0
2007,9,20,7,23,8,15.8,14.2,84,1016.4,220,11.1,38,38,6.3,1.1,0,0,0,0,0,0
2007,9,20,8,23,7,15.7,14.1,84,1016.8,210,11.1,111,93,15.4,1.1,0,0,0,0,0,0
2007,9,20,9,23,8,16.3,14.3,81,1017.1,220,11.1,85,85,23.9,1.1,0,0,0,0,0,0
2007,9,20,10,-999,7,16.9,14.5,78,1017.1,210,13,231,193,31.2,1.1,0,0,0,0,0,0
2007,9,20,11,-999,7,18.1,15.3,75,1017,220,15.9,268,224,36.6,1.1,0,0,0,0,0,0
2007,9,20,12,-999,8,19.5,16.1,71,1016.9,200,15,137,137,39.4,1.1,0,0,0,0,0,0
2007,9,20,13,23,7,19.3,15.9,71,1016.6,220,15.9,285,238,39.1,1.1,0,0,0,0,0,0
2007,9,20,14,81,8,19.9,16.3,70,1016.2,230,16.9,126,126,35.8,1.1,0,0,0,0,0,0
2007,9,20,15,23,8,19.3,16.1,72,1016.1,210,18.1,106,106,30.1,1.1,0,0,0,0,0,0
2007,9,20,16,82,8,16.3,16,97,1016.3,250,13,80,80,22.6,1.1,0,0,0,0,0,0
2007,9,20,17,23,1,17.9,15.7,80,1016.2,240,11.1,189,59,13.9,1.1,0,0,0,0,0,0
2007,9,20,18,-999,4,18.4,16.2,80,1016.3,220,11.1,26,26,4.7,1.1,0,0,0,0,0,0
2007,9,20,19,-999,3,18,15.6,78,1016.5,230,13,0,0,-4.6,1.1,0,0,0,0,0,0
2007,9,20,20,-999,2,16.9,15.1,83,1017.1,230,12.1,0,0,-13.7,1.1,0,0,0,0,0,0
2007,9,20,21,-999,1,16.4,15.1,87,1017.5,210,9.9,0,0,-22.1,1.1,0,0,0,0,0,0
2007,9,20,22,-999,7,16.7,15.3,87,1017.9,210,8.9,0,0,-29.2,1.1,0,0,0,0,0,0
2007,9,20,23,81,8,16.1,15,89,1017.9,210,8,0,0,-34.5,1.1,0,0,0,0,0,0
2007,9,20,24,23,8,16,15.1,91,1017.6,200,8,0,0,-37.3,1.1,0,0,0,0,0,0
2007,9,21,1,-999,8,16.5,15.3,88,1017.8,220,9.9,0,0,-37.1,0.7,0,0,0,0,0,0
2007,9,21,2,81,8,16.4,15.2,88,1017.3,220,8.9,0,0,-33.9,0.7,0,0,0,0,0,0
2007,9,21,3,61,8,16.3,14.9,86,1017.3,210,11.1,0,0,-28.3,0.7,0,0,0,0,0,0
2007,9,21,4,81,8,16.1,14.6,85,1017.3,210,8.9,0,0,-20.9,0.7,0,0,0,0,0,0
2007,9,21,5,81,8,15.7,14.6,89,1017.1,200,11.1,0,0,-12.4,0.7,0,0,0,0,0,0
2007,9,21,6,23,7,15.4,14.3,89,1017,210,8.9,0,0,-3.2,0.7,0,0,0,0,0,0
2007,9,21,7,23,4,15.5,14.4,89,1017,210,8.9,36,36,6.1,0.7,0,0,0,0,0,0
2007,9,21,8,23,4,15.7,14.5,88,1016.8,190,9.9,193,92,15.2,0.7,0,0,0,0,0,0
2007,9,21,9,23,7,16.7,14.7,81,1017.2,200,13,175,146,23.6,0.7,0,0,0,0,0,0
2007,9,21,10,-999,7,16.8,14.4,78,1017,210,15,229,191,30.9,0.7,0,0,0,0,0,0
2007,9,21,11,-999,8,17.3,14.5,74,1016.7,220,15.9,127,127,36.2,0.7,0,0,0,0,0,0
2007,9,21,12,-999,3,18.2,14.9,71,1016.4,210,15,528,210,39,0.7,0,0,0,0,0,0
2007,9,21,13,-999,6,19,14.5,62,1016.1,210,15.9,387,269,38.7,0.7,0,0,0,0,0,0
2007,9,21,14,-999,3,19.3,14.9,63,1015.9,210,15,484,193,35.4,0.7,0,0,0,0,0,0
2007,9,21,15,-999,7,19.1,14.8,63,1015.7,210,16.9,220,184,29.7,0.7,0,0,0,0,0,0
2007,9,21,16,-999,6,18.7,14.7,66,1015.6,210,15.9,225,156,22.2,0.7,0,0,0,0,0,0
2007,9,21,17,-999,7,18.3,14.9,70,1015.8,210,15,96,80,13.6,0.7,0,0,0,0,0,0
2007,9,21,18,-999,8,17.5,14.8,75,1016.2,210,12.1,24,24,4.4,0.7,0,0,0,0,0,0
2007,9,21,19,-999,7,17.3,15,79,1016.5,210,8.9,0,0,-5,0.7,0,0,0,0,0,0
2007,9,21,20,-999,8,16.9,14.9,81,1016.8,220,8.9,0,0,-14,0.7,0,0,0,0,0,0
2007,9,21,21,-999,7,16.3,14.9,87,1017,210,9.9,0,0,-22.4,0.7,0,0,0,0,0,0
2007,9,21,22,-999,7,16.3,15,87,1017.7,230,7,0,0,-29.6,0.7,0,0,0,0,0,0
2007,9,21,23,-999,5,15.9,14.8,89,1018.1,210,8.9,0,0,-34.9,0.7,0,0,0,0,0,0
2007,9,21,24,-999,2,14.8,14.1,93,1018.5,250,5.1,0,0,-37.7,0.7,0,0,0,0,0,0
2007,9,22,1,-999,5,15.1,14.5,94,1018.8,200,6,0,0,-37.5,0.4,0,0,0,0,0,0
2007,9,22,2,-999,7,15,14.4,94,1019.1,190,7,0,0,-34.2,0.4,0,0,0,0,0,0
2007,9,22,3,-999,3,14.7,14.1,94,1019.3,210,8,0,0,-28.6,0.4,0,0,0,0,0,0
2007,9,22,4,-999,5,14.4,14.1,97,1019.7,210,4.1,0,0,-21.2,0.4,0,0,0,0,0,0
2007,9,22,5,-999,3,14,13.6,96,1019.4,190,5.1,0,0,-12.6,0.4,0,0,0,0,0,0
2007,9,22,6,10,4,13.5,13.2,97,1019.5,210,1.9,0,0,-3.5,0.4,0,0,0,0,0,0
2007,9,22,7,-999,5,14.4,14.1,97,1020,230,4.1,34,34,5.8,0.4,0,0,0,0,0,0
2007,9,22,8,-999,8,14.7,14.2,95,1020.8,230,6,51,51,14.9,0.4,0,0,0,0,0,0
2007,9,22,9,-999,8,14.5,13.9,94,1021.4,270,5.1,83,83,23.3,0.4,0,0,0,0,0,0
2007,9,22,10,-999,8,15.2,14.4,92,1021.5,250,5.1,108,108,30.5,0.4,0,0,0,0,0,0
2007,9,22,11,-999,8,15.9,14.6,87,1021.5,270,5.1,126,126,35.9,0.4,0,0,0,0,0,0
2007,9,22,12,-999,7,17,15.1,82,1021.7,260,5.1,282,236,38.6,0.4,0,0,0,0,0,0
2007,9,22,13,-999,1,19.7,16.4,72,1021.6,250,5.1,534,166,38.3,0.4,0,0,0,0,0,0
2007,9,22,14,-999,1,21.3,16.8,64,1021,200,5.1,492,153,35,0.4,0,0,0,0,0,0
2007,9,22,15,-999,4,20.4,16.1,65,1020.5,230,6,386,183,29.3,0.4,0,0,0,0,0,0
2007,9,22,16,-999,8,20.7,16.4,65,1020.4,210,8.9,77,77,21.8,0.4,0,0,0,0,0,0
2007,9,22,17,-999,7,20.8,16.8,67,1020.3,230,8,93,78,13.2,0.4,0,0,0,0,0,0
2007,9,22,18,-999,2,19.9,16,67,1020.3,210,8.9,21,21,4,0.4,0,0,0,0,0,0
2007,9,22,19,-999,7,19.3,16.1,72,1020.3,210,8.9,0,0,-5.3,0.4,0,0,0,0,0,0
2007,9,22,20,-999,8,18.1,15.8,79,1020.5,180,8.9,0,0,-14.4,0.4,0,0,0,0,0,0
2007,9,22,21,-999,6,17.5,15.5,82,1020.7,230,7,0,0,-22.8,0.4,0,0,0,0,0,0
2007,9,22,22,-999,1,16.1,14.8,87,1020.6,180,7,0,0,-30,0.4,0,0,0,0,0,0
2007,9,22,23,-999,0,15.3,14.3,90,1020.7,200,7,0,0,-35.3,0.4,0,0,0,0,0,0
2007,9,22,24,-999,0,14.2,13.6,94,1020.9,210,7,0,0,-38.1,0.4,0,0,0,0,0,0
2007,9,23,1,10,0,13.3,13,97,1020.8,180,6,0,0,-37.8,-0,0,0,0,0,0,0
2007,9,23,2,10,0,13.1,12.8,97,1020.2,190,6,0,0,-34.6,-0,0,0,0,0,0,0
2007,9,23,3,10,0,12.6,12.3,97,1019.8,190,7,0,0,-28.9,-0,0,0,0,0,0,0
2007,9,23,4,10,0,12.2,11.9,97,1019.5,180,6,0,0,-21.5,-0,0,0,0,0,0,0
2007,9,23,5,10,0,10.2,9.9,96,1019.2,170,4.1,0,0,-12.9,-0,0,0,0,0,0,0
2007,9,23,6,10,0,10.9,10.9,100,1019,180,1.9,0,0,-3.7,-0,0,0,0,0,0,0
2007,9,23,7,10,3,12,12,100,1019.2,190,5.1,32,32,5.6,-0,0,0,0,0,0,0
2007,9,23,8,10,3,13.1,12.9,98,1019,170,6,195,78,14.7,-0,0,0,0,0,0,0
2007,9,23,9,10,0,14.6,14.1,95,1018.9,170,8,326,98,23.1,-0,0,0,0,0,0,0
2007,9,23,10,-999,3,17.5,15.9,85,1018.5,180,11.1,417,166,30.2,-0,0,0,0,0,0,0
2007,9,23,11,-999,6,18.5,15.8,76,1018.4,200,12.1,358,248,35.5,-0,0,0,0,0,0,0
2007,9,23,12,-999,6,19.3,16,72,1017.8,210,14,383,266,38.2,-0,0,0,0,0,0,0
2007,9,23,13,-999,5,20.8,16.3,64,1017.4,200,15,449,258,37.9,-0,0,0,0,0,0,0
2007,9,23,14,-999,7,20.9,16.6,65,1016.8,190,14,255,213,34.6,-0,0,0,0,0,0,0
2007,9,23,15,-999,6,20.7,16.2,63,1016.4,200,15,294,204,28.9,-0,0,0,0,0,0,0
2007,9,23,16,-999,6,19.7,15.8,67,1015.8,200,13,217,151,21.4,-0,0,0,0,0,0,0
2007,9,23,17,-999,7,19.5,15.5,66,1015.3,190,15,90,75,12.9,-0,0,0,0,0,0,0
2007,9,23,18,-999,8,18.2,15.4,75,1015.1,190,13,19,19,3.7,-0,0,0,0,0,0,0
2007,9,23,19,-999,8,17.7,15.5,80,1014.9,190,13,0,0,-5.7,-0,0,0,0,0,0,0
2007,9,23,20,23,8,17.5,15.6,82,1014.3,190,13,0,0,-14.8,-0,0,0,0,0,0,0
2007,9,23,21,81,7,17,15.7,88,1013.9,180,12.1,0,0,-23.2,-0,0,0,0,0,0,0
2007,9,23,22,23,7,16.7,16.1,94,1013.3,180,11.1,0,0,-30.4,-0,0,0,0,0,0,0
2007,9,23,23,51,8,16.6,16.3,97,1012.5,180,9.9,0,0,-35.7,-0,0,0,0,0,0,0
2007,9,23,24,23,8,16.8,16.5,97,1011.4,180,9.9,0,0,-38.5,-0,0,0,0,0,0,0
2007,9,24,1,-999,8,16.9,16.6,97,1010.2,190,11.1,0,0,-38.2,-0.4,0,0,0,0,0,0
2007,9,24,2,23,8,17.2,16.8,96,1009.2,190,12.1,0,0,-34.9,-0.4,0,0,0,0,0,0
2007,9,24,3,51,8,17,16.7,97,1007.8,180,11.1,0,0,-29.2,-0.4,0,0,0,0,0,0
2007,9,24,4,22,8,17,16.7,97,1006.3,190,14,0,0,-21.7,-0.4,0,0,0,0,0,0
2007,9,24,5,10,8,17.1,16.5,94,1005.1,190,15,0,0,-13.2,-0.4,0,0,0,0,0,0
2007,9,24,6,51,7,17,16.4,94,1004,190,15,0,0,-4,-0.4,0,0,0,0,0,0
2007,9,24,7,81,8,16.9,16,91,1003,190,18.1,30,30,5.3,-0.4,0,0,0,0,0,0
2007,9,24,8,61,8,12,11.7,97,1004.4,260,15.9,49,49,14.4,-0.4,0,0,0,0,0,0
2007,9,24,9,62,8,12.3,12,97,1005.1,190,8.9,81,81,22.8,-0.4,0,0,0,0,0,0
2007,9,24,10,23,7,12.5,11.7,91,1006.3,230,15.9,222,186,29.9,-0.4,0,0,0,0,0,0
2007,9,24,11,-999,1,14.2,11.8,76,1007.2,260,19,494,154,35.2,-0.4,0,0,0,0,0,0
2007,9,24,12,-999,0,15.8,12,64,1008,260,20,528,159,37.9,-0.4,0,0,0,0,0,0
2007,9,24,13,-999,1,16.7,11.9,57,1008.4,260,19,524,163,37.5,-0.4,0,0,0,0,0,0
2007,9,24,14,-999,4,17.6,12.5,56,1009,250,21,448,213,34.3,-0.4,0,0,0,0,0,0
2007,9,24,15,23,4,18,12.6,54,1009.4,240,20,376,178,28.5,-0.4,0,0,0,0,0,0
2007,9,24,16,23,3,17,12.2,57,1009.8,240,19,289,115,21.1,-0.4,0,0,0,0,0,0
2007,9,24,17,23,3,16.3,11.7,58,1010,250,19,162,65,12.5,-0.4,0,0,0,0,0,0
2007,9,24,18,-999,3,15.5,11.7,64,1010.3,230,15.9,17,17,3.3,-0.4,0,0,0,0,0,0
2007,9,24,19,-999,1,14.3,11,67,1010.6,230,12.1,0,0,-6,-0.4,0,0,0,0,0,0
2007,9,24,20,-999,1,13.3,10,66,1011.5,230,12.1,0,0,-15.1,-0.4,0,0,0,0,0,0
2007,9,24,21,-999,3,12.4,9.7,71,1011.8,230,12.1,0,0,-23.6,-0.4,0,0,0,0,0,0
2007,9,24,22,-999,6,12,9.5,73,1011.9,240,12.1,0,0,-30.8,-0.4,0,0,0,0,0,0
2007,9,24,23,-999,8,11.5,9.7,80,1012.3,250,12.1,0,0,-36.1,-0.4,0,0,0,0,0,0
2007,9,24,24,-999,7,11.2,9.7,83,1012.4,240,12.1,0,0,-38.9,-0.4,0,0,0,0,0,0
2007,9,25,1,-999,4,10.8,9.5,85,1012.5,240,12.1,0,0,-38.6,-0.8,0,0,0,0,0,0
